Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Compound Name,Compound PubChem CID,Compound InChIKey,Compound SMILES,Proprietary Compound,Proprietary Compound Concentration (microMolar),Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Comment [Control Type Comments],Channels,Score,Has Phenotype,Phenoptye Annotation Level,Phenotype,Phenotype Term Name,Phenotype Term Accession
1093670873,A1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.69949341,,,,,
1093670859,J22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,10,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1233.440674,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,J23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,3.125,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1143.603149,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,J24,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,1.25,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1013.119507,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.3,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,737.7705078,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.1,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,71.79357147,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.03,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,46.93864822,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.0125,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,57.21632004,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.003,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,59.42230606,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.001,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,57.60620499,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.0003,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,51.08785248,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1048276267,0.00003,1453,CSNK1D,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,59.6121254,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,30,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1218.668579,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,10,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1068.177979,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,3.125,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,985.0081787,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,1.25,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,916.0614014,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.3,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,794.9625854,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.1,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,415.7636719,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.03,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,172.7038269,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.0125,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,83.07777405,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,81.4263382,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.001,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,68.75958252,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.0003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,126.9163284,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K20,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071249986,0.00003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,70.82646942,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,K21,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,73.59514618,,,,,
1093670859,K22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,705.4204102,,,,,
1093670859,K23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,67.93231964,,,,,
1093670859,K24,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,30,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,8864.766602,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,10,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,4788.105469,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,3.125,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,2696.9729,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,1.25,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1602.583374,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.3,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,79.69207764,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.1,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,64.83419037,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.03,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,44.23264694,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.0125,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,62.1698761,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.003,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,47.09193039,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.001,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,52.55149841,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.0003,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,56.48498535,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0154359961,0.00003,204851,HIPK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,70.23648071,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,30,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,771.0563354,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,10,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1045.296997,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,3.125,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,298.8985901,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,1.25,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,162.6143951,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.3,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,96.70410156,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.1,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,96.89313507,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.03,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,94.40529633,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.0125,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,85.34711456,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L20,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.003,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.47779083,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L21,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.001,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,88.37918854,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.0003,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,71.72051239,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1074457389,0.00003,6714,SRC,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.08821869,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,L24,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,30,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,466.2107544,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,10,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,129.0688629,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,3.125,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,898.4202271,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,1.25,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1098.470093,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.3,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,284.5106812,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.1,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,68.32876587,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.03,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.87128067,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.0125,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,58.66965103,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.003,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,71.95347595,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.001,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,69.67685699,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.0003,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,64.28227997,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0044558158,0.00003,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,42.08216858,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,30,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,980.194519,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,10,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1172.616089,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,3.125,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,293.6065063,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,1.25,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,222.3977661,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.3,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,104.2663803,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.1,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,83.27838898,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.03,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.90436554,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.0125,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.75803375,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M20,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.003,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,98.17955017,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M21,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.001,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,78.17964172,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.0003,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,63.88298416,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670859,M23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1071478279,0.00003,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,87.50534821,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
